id,name,unit,compartment,subcompartment,CAS number
78eb1859-abd9-44c6-9ce3-f3b5b33d619c,"Carbon dioxide, from soil or biomass stock",kg,air,non-urban air or from high stacks,000124-38-9
e4e9febc-07c1-403d-8d3a-6707bb4d96e6,"Carbon dioxide, from soil or biomass stock",kg,air,unspecified,000124-38-9
e8787b5e-d927-446d-81a9-f56977bbfeb4,"Carbon dioxide, from soil or biomass stock",kg,air,urban air close to ground,000124-38-9
cc6a1abb-b123-4ca6-8f16-38209df609be,"Carbon dioxide, in air",kg,natural resource,in air,000124-38-9
28e1e2d6-97ad-4dfd-932a-9edad36dcab9,"Carbon dioxide, non-fossil",kg,air,"low population density, long-term",000124-38-9
4e1f0bb0-2703-4303-bf86-972d810612cf,"Carbon dioxide, non-fossil",kg,air,lower stratosphere + upper troposphere,000124-38-9
d6235194-e4e6-4548-bfa3-ac095131aef4,"Carbon dioxide, non-fossil",kg,air,non-urban air or from high stacks,000124-38-9
eba59fd6-f37e-41dc-9ca3-c7ea22d602c7,"Carbon dioxide, non-fossil",kg,air,unspecified,000124-38-9
73ed05cc-9727-4abf-9516-4b5c0fe54a16,"Carbon dioxide, non-fossil",kg,air,urban air close to ground,000124-38-9
259cf8d6-6ea8-4ccf-84b7-23c930a5b2b3,"Carbon dioxide, to soil or biomass stock",kg,soil,agricultural,
8ae4d8bb-3e4b-4825-8325-94696d7a64fd,"Carbon dioxide, to soil or biomass stock",kg,soil,forestry,
60d424f7-d5a9-4549-9540-da06684bc3bb,"Carbon dioxide, to soil or biomass stock",kg,soil,industrial,
375bc95e-6596-4aa1-9716-80ff51b9da77,"Carbon dioxide, to soil or biomass stock",kg,soil,unspecified,
bb6ef77c-b33e-48b2-b24d-1a5724ed5083,Carbon disulfide,kg,air,"low population density, long-term",000075-15-0
a0399529-bdc0-49bc-a09b-9aea421fbd34,Carbon disulfide,kg,air,lower stratosphere + upper troposphere,000075-15-0
15f9ebbb-b1b5-4bf7-88c6-d99424f5eced,Carbon disulfide,kg,air,non-urban air or from high stacks,000075-15-0
d94a5a1a-bc06-48fd-b6d9-7477ea65cacd,Carbon disulfide,kg,air,unspecified,000075-15-0
14b6726a-44bf-4ad4-b933-02470d84c22a,Carbon disulfide,kg,air,urban air close to ground,000075-15-0
c8ab38a2-3cb8-4d6f-82cb-4a8f9b17709a,Carbon disulfide,kg,water,ground-,000075-15-0
85e6e865-0116-406a-b60d-4e88e2cf8c26,Carbon disulfide,kg,water,"ground-, long-term",000075-15-0
36b303da-afe4-449b-92ac-b16226cbadd5,Carbon disulfide,kg,water,ocean,000075-15-0
9c8c0e5d-5315-44b9-81e6-e447e5cb869c,Carbon disulfide,kg,water,surface water,000075-15-0
38574d8f-e0f9-4a7c-8edc-70193e608c57,Carbon disulfide,kg,water,unspecified,000075-15-0
49c594c6-b6a8-42a3-95c5-cca812fda80b,"Carbon monoxide, fossil",kg,air,"low population density, long-term",000630-08-0
a3beb5ac-5149-47f6-a035-53fc5030f10a,"Carbon monoxide, fossil",kg,air,lower stratosphere + upper troposphere,000630-08-0
099b36ab-4c03-4587-87f4-2f81e337afb8,"Carbon monoxide, fossil",kg,air,non-urban air or from high stacks,000630-08-0
ba2f3f82-c93a-47a5-822a-37ec97495275,"Carbon monoxide, fossil",kg,air,unspecified,000630-08-0
6edcc2df-88a3-48e1-83d8-ffc38d31c35b,"Carbon monoxide, fossil",kg,air,urban air close to ground,000630-08-0
05f6e226-0593-46f5-a788-01fa306e66ad,"Carbon monoxide, from soil or biomass stock",kg,air,indoor,
bd086aa3-312a-47af-a7b2-04fddbf8f01e,"Carbon monoxide, from soil or biomass stock",kg,air,"low population density, long-term",
e1da7e11-cc2c-4ea2-a42a-bf558150014b,"Carbon monoxide, from soil or biomass stock",kg,air,lower stratosphere + upper troposphere,
68b9b577-90cf-49e4-88bb-a55d80f3ac5d,"Carbon monoxide, from soil or biomass stock",kg,air,non-urban air or from high stacks,
69a6c884-39be-444f-a67c-7436a5e66de2,"Carbon monoxide, from soil or biomass stock",kg,air,unspecified,
51c58d09-0699-4d51-80b3-a1bb2b9313e4,"Carbon monoxide, from soil or biomass stock",kg,air,urban air close to ground,
588356df-f3b4-43a7-a76e-c47175a7eae0,"Carbon monoxide, non-fossil",kg,air,"low population density, long-term",000630-08-0
968495ec-1000-438a-9e11-467776ebb54e,"Carbon monoxide, non-fossil",kg,air,lower stratosphere + upper troposphere,000630-08-0
b821ad93-ba6a-4d74-b6ae-ca12cd9563d7,"Carbon monoxide, non-fossil",kg,air,non-urban air or from high stacks,000630-08-0
2cb2333c-1599-46cf-8435-3dffce627524,"Carbon monoxide, non-fossil",kg,air,unspecified,000630-08-0
9afa0173-ecbd-4f2c-9c5c-b3128a032812,"Carbon monoxide, non-fossil",kg,air,urban air close to ground,000630-08-0
8c2fe757-6866-4ed2-9f89-81012ad774a0,"Carbon, organic, in soil or biomass stock",kg,natural resource,in ground,007440-44-0
284a896f-2aca-496e-9ab2-845525fbbc53,Carbon-14,kBq,air,"low population density, long-term",014762-75-5
6e7276bb-64f5-4421-8696-b0103b687ddd,Carbon-14,kBq,air,lower stratosphere + upper troposphere,014762-75-5
19256c0f-bea8-4e61-9499-8cc2f84953f8,Carbon-14,kBq,air,non-urban air or from high stacks,
bfc66f26-0b11-4e6e-9e8c-2bfde24dc23c,Carbon-14,kBq,air,unspecified,014762-75-5
93add24b-0bbf-4903-b3c1-3c695f597c63,Carbon-14,kBq,air,urban air close to ground,
6fae9979-43ec-4675-8714-671731b4e283,Carbon-14,kBq,water,ground-,014762-75-5
03606bd1-8f71-4667-9b93-4f5e3b28249e,Carbon-14,kBq,water,"ground-, long-term",014762-75-5
df5f3f08-b71d-4816-b861-59604c1e6f11,Carbon-14,kBq,water,ocean,014762-75-5
ba9971e7-1210-4215-ae3a-5c67e0949848,Carbon-14,kBq,water,surface water,
c18f9e43-e4ad-4b3a-8ed8-638fe8015425,Carbon-14,kBq,water,unspecified,014762-75-5
a4403b63-270d-4995-a249-8e31763ce5d7,Carbonate,kg,water,ground-,003812-32-6
f4268d83-c423-4369-b9f1-34736ca4e983,Carbonate,kg,water,"ground-, long-term",003812-32-6
0d213eaa-6dec-4669-b75e-4afeb06ac31d,Carbonate,kg,water,ocean,003812-32-6
2c931139-2463-4abd-9dc0-3523477499db,Carbonate,kg,water,surface water,003812-32-6
4ccf69ef-e377-4cac-b188-5c9c58cefa56,Carbonate,kg,water,unspecified,003812-32-6
476ff60f-c2a2-43d6-bbe7-b4c4eea6960a,Carbonyl sulfide,kg,air,unspecified,000463-58-1
1e7ae105-f032-4d62-b169-788cd6b9b384,Carboxin,kg,soil,agricultural,005234-68-4
81170b91-3f8b-425d-b927-ac6b6466b689,"Carboxylic acids, unspecified",kg,water,ground-,
d7e798b0-18c9-495e-a590-e3fc7d5491ba,"Carboxylic acids, unspecified",kg,water,"ground-, long-term",
5bf42116-d991-4688-bf12-e3a6d9330b68,"Carboxylic acids, unspecified",kg,water,ocean,
ad66ad26-6fee-4457-b99b-ad8476062ca1,"Carboxylic acids, unspecified",kg,water,surface water,
017be306-b88a-4d3a-a906-b8734b72b6fb,"Carboxylic acids, unspecified",kg,water,unspecified,
d07867e3-66a8-4454-babd-78dc7f9a21f8,Carfentrazone ethyl ester,kg,soil,agricultural,128639-02-1
9f1f46bb-5629-4fd5-bed0-06f58800017a,Carfentrazone-ethyl,kg,air,non-urban air or from high stacks,
91d68678-7ed7-417a-86a7-a486c7b8a973,Carfentrazone-ethyl,kg,soil,agricultural,
d16c8806-7701-4fbb-b68d-9b2d5d083d7a,Carnallite,kg,natural resource,in water,
7a636bea-94c0-4774-a791-2512b7fbda94,"Cerium, 24% in bastnasite, 2.4% in crude ore, in ground",kg,natural resource,in ground,007440-45-1
0ee028c3-80c7-4377-97b1-81f1a732be2c,Cerium-141,kBq,air,"low population density, long-term",013967-74-3
54ec40c4-c612-43f2-b6bb-222f93fe0771,Cerium-141,kBq,air,lower stratosphere + upper troposphere,013967-74-3
7d65e225-0ca3-4467-82f8-a8c09d66eac0,Cerium-141,kBq,air,non-urban air or from high stacks,
c9e7bf95-483c-469c-8d21-9012f926b3b0,Cerium-141,kBq,air,unspecified,013967-74-3
d287d8b2-c666-47c1-9f06-70859a070120,Cerium-141,kBq,air,urban air close to ground,
f25e1900-11a4-4a01-b01b-f8f69d2d321e,Cerium-141,kBq,water,ground-,013967-74-3
f220167e-b2ed-4013-b17b-9582bde678fc,Cerium-141,kBq,water,"ground-, long-term",013967-74-3
7847f01b-edfa-4957-85f5-78983331b4bb,Cerium-141,kBq,water,ocean,013967-74-3
af99ce19-4a31-4c6f-b050-491e2b6f1ad1,Cerium-141,kBq,water,surface water,
c1666cdb-dfd8-4060-9e2a-3ded00878a2d,Cerium-141,kBq,water,unspecified,013967-74-3
a69a8754-58be-4460-9363-60bc3c84894e,Cerium-144,kBq,air,"low population density, long-term",014762-78-8
e9935076-7617-4f7d-82dc-e0b842f4a78e,Cerium-144,kBq,air,lower stratosphere + upper troposphere,014762-78-8
7828852d-7a75-45ce-9e3b-4c443e3a1a63,Cerium-144,kBq,air,non-urban air or from high stacks,
8aed2c21-f23c-4b4b-877e-69c2aa519a47,Cerium-144,kBq,air,unspecified,014762-78-8
a3d2b663-84af-4885-88d9-765624269efa,Cerium-144,kBq,air,urban air close to ground,
fbd71c32-a7ce-4e35-a0c0-b52f2b84a772,Cerium-144,kBq,water,ground-,014762-78-8
031a15fd-8cd2-49f5-ada6-526313c6e457,Cerium-144,kBq,water,"ground-, long-term",014762-78-8
851041af-3457-4462-96c0-3ba64f8e112d,Cerium-144,kBq,water,ocean,014762-78-8
6f020607-b818-408d-a4b0-2c6465a6826d,Cerium-144,kBq,water,surface water,
36a50e5a-1e00-4935-aa35-2a331d9a4045,Cerium-144,kBq,water,unspecified,014762-78-8
a5e13836-93f3-4a63-8e5e-944ac627bced,Cesium,kg,water,ground-,007440-46-2
2267ffd7-fe74-441e-873b-dd66c26a5e9f,Cesium,kg,water,"ground-, long-term",007440-46-2
e189eb4e-0f6a-4054-aaf8-47df28c87ec4,Cesium,kg,water,ocean,007440-46-2
96f0a692-ddb9-4a4c-8236-7c943929653d,Cesium,kg,water,surface water,007440-46-2
59570d74-fac9-446d-88a7-5c5b0a6139a7,Cesium,kg,water,unspecified,007440-46-2
8f2b8012-eda6-4f3f-9ae2-8ad10b5866f7,Cesium-134,kBq,air,"low population density, long-term",013967-70-9
7e4fad26-2081-4b55-8acc-974dafafeed8,Cesium-134,kBq,air,lower stratosphere + upper troposphere,013967-70-9
39b3200d-f95a-413a-9c96-6d90345d9dca,Cesium-134,kBq,air,non-urban air or from high stacks,
4f2051b8-22e6-4592-8803-1e984f8fa61b,Cesium-134,kBq,air,unspecified,013967-70-9
4233a269-e2a4-4029-b8d5-60be44815587,Cesium-134,kBq,air,urban air close to ground,
e651d762-8bf6-45a3-ba3c-33e1539f714f,Cesium-134,kBq,water,ground-,013967-70-9
3860fbca-8a2b-4297-803b-55ee227cab79,Cesium-134,kBq,water,"ground-, long-term",013967-70-9
5e09ac47-20a5-46d5-a360-60586cf30478,Cesium-134,kBq,water,ocean,013967-70-9
fe9552bd-49c9-4e37-8c13-eeee4ddb8e34,Cesium-134,kBq,water,surface water,
9d9246d4-0ce3-4b47-8491-cf62e562ad38,Cesium-134,kBq,water,unspecified,013967-70-9
d690e120-d392-4145-909f-5c3c3c705b69,Cesium-136,kBq,water,ground-,014234-29-8
f577fd0b-1d06-40cb-9c9f-682d12b9515f,Cesium-136,kBq,water,"ground-, long-term",014234-29-8
632fa42c-5c55-471a-a7cb-9cc1256f4e87,Cesium-136,kBq,water,ocean,014234-29-8
fd000a8d-2e90-4042-b148-cfb6bdfbbff5,Cesium-136,kBq,water,surface water,
f522291f-df84-496b-90c9-433bc6a66a5b,Cesium-136,kBq,water,unspecified,014234-29-8
62b1a76d-22be-4076-ab47-58597e621ea3,Cesium-137,kBq,air,"low population density, long-term",010045-97-3
3a08acee-6c03-4335-b14f-4b51a2945a6f,Cesium-137,kBq,air,lower stratosphere + upper troposphere,010045-97-3
a9e65945-a4dd-42c2-89cf-81ad2eb6b0fd,Cesium-137,kBq,air,non-urban air or from high stacks,
7b87ce50-ede0-40fa-a3ee-5f72553af0e7,Cesium-137,kBq,air,unspecified,010045-97-3
e62cf4c6-73a6-42b8-b0da-88aeac40e6ae,Cesium-137,kBq,air,urban air close to ground,
0c5de0d2-eb1e-4afe-a8de-b600d899516f,Cesium-137,kBq,water,ground-,010045-97-3
6fccbcea-27bd-4368-8db2-7ce5aa3b0c80,Cesium-137,kBq,water,"ground-, long-term",010045-97-3
0097bf60-3729-40b6-94d0-06bd6146cfc2,Cesium-137,kBq,water,ocean,010045-97-3
42901ad7-4be5-47d9-82cd-380ca34281c1,Cesium-137,kBq,water,surface water,
8bbe0b4c-5c9c-4959-a878-572f680e428d,Cesium-137,kBq,water,unspecified,010045-97-3
bf0b5a1e-d1ca-4353-be1e-abc4cc99dec9,Chloramine,kg,air,"low population density, long-term",010599-90-3
339edacb-b552-4ac4-b5ed-db6192e1925a,Chloramine,kg,air,lower stratosphere + upper troposphere,010599-90-3
de8ff400-b20e-4f36-a2c4-ec848b07c84f,Chloramine,kg,air,non-urban air or from high stacks,010599-90-3
643e2fb1-a875-40a8-aaf5-ea4bde9a4872,Chloramine,kg,air,unspecified,010599-90-3
b34d0551-cb9a-4d3f-95ad-2cdb380d5cd1,Chloramine,kg,air,urban air close to ground,010599-90-3
cc83ea17-d066-4751-b8e6-659f68771ade,Chloramine,kg,water,ground-,010599-90-3
890c5bad-2446-483f-bc18-e8e514d866f2,Chloramine,kg,water,"ground-, long-term",010599-90-3
82fa5668-89f9-491a-ad61-67ec56d2e744,Chloramine,kg,water,ocean,010599-90-3
398ff31a-d870-4542-8ce0-9fea0e7d8110,Chloramine,kg,water,surface water,010599-90-3
60823a33-948a-4d5f-a07a-b9085202935d,Chloramine,kg,water,unspecified,010599-90-3
b12d380e-4a5a-40a7-89da-76a6c3b97bd2,Chlorate,kg,water,ground-,007790-93-4
2f34359c-ba87-42d9-8be4-4f38b6d5af37,Chlorate,kg,water,"ground-, long-term",007790-93-4
064ac501-cea3-42fc-918c-6b17c113a764,Chlorate,kg,water,ocean,007790-93-4
25131632-4b24-4625-8940-60d00385dad5,Chlorate,kg,water,surface water,007790-93-4
024e919d-91ee-47c7-9f0b-ebe851cc61fb,Chlorate,kg,water,unspecified,007790-93-4
99fd89e9-829f-4998-9ac0-85da6442fd02,Chlorfenvinphos,kg,soil,agricultural,
2e3da68d-e404-4377-bce9-b35244980811,Chloridazon,kg,soil,agricultural,001698-60-8
6ab08314-53e1-4c4b-963f-3c6e6970273d,Chloride,kg,soil,agricultural,016887-00-6
66f99038-3c27-45fa-9152-378833cdfb4a,Chloride,kg,soil,forestry,016887-00-6
b1991748-2151-4b51-8cdb-a8b4203677dc,Chloride,kg,soil,industrial,016887-00-6
6c97741f-8760-4a39-9e90-b534ca137a36,Chloride,kg,soil,unspecified,016887-00-6
85bec19f-c785-4364-8ef6-472b8e9dd90e,Chloride,kg,water,ground-,016887-00-6
ea70cc93-c68c-4228-8b8e-1b189b4c705c,Chloride,kg,water,"ground-, long-term",016887-00-6
97818104-9cc2-4323-97d5-c896ce171f86,Chloride,kg,water,ocean,016887-00-6
5e050fab-1837-4c42-b597-ed2f376f768f,Chloride,kg,water,surface water,016887-00-6
6d25e386-4ef9-4d40-85c6-e694f523a4da,Chloride,kg,water,unspecified,016887-00-6
c4e01cfb-2f50-52d5-8177-1518ad8b7bea,"Chloride, ion",kg,water,unspecified,016887-00-6
bd7b7cdb-34ff-422c-b994-6f0fe77a901f,"Chlorides, unspecified",kg,water,unspecified,
85807a72-053a-48bf-8604-47b242211d1f,Chlorimuron-ethyl,kg,air,non-urban air or from high stacks,
af99a064-3ca7-43cd-9c72-cf20d245b0a8,Chlorimuron-ethyl,kg,soil,agricultural,090982-32-4
240ca121-d614-45f7-98fb-e6891559a4d0,"Chlorinated solvents, unspecified",kg,air,non-urban air or from high stacks,
e12889f1-01f0-4e2f-8ec7-247350cfff75,"Chlorinated solvents, unspecified",kg,water,ground-,
f3cc1709-0e3c-4598-8ac9-825f969bf919,"Chlorinated solvents, unspecified",kg,water,"ground-, long-term",
6b9753b0-7284-4dd1-891b-01ba9f3fe5f7,"Chlorinated solvents, unspecified",kg,water,ocean,
0561e8f7-bb2b-45b7-b4ab-e750f6842981,"Chlorinated solvents, unspecified",kg,water,surface water,
f6f5933a-5119-41aa-a5ec-7919706c59f2,"Chlorinated solvents, unspecified",kg,water,unspecified,
5370addb-668e-4223-9a58-8ae947807c27,Chlorine,kg,air,"low population density, long-term",007782-50-5
fb598112-aae8-4185-b71e-0a8f2c631aac,Chlorine,kg,air,lower stratosphere + upper troposphere,007782-50-5
c76ddd9e-fd9c-47c5-9b95-ad924146f0bb,Chlorine,kg,air,non-urban air or from high stacks,007782-50-5
39d1390a-ded6-41cb-a536-d47510bf2fbc,Chlorine,kg,air,unspecified,007782-50-5
247ac273-60fa-4e21-9408-793f75fa1d37,Chlorine,kg,air,urban air close to ground,007782-50-5
42ac7dee-8152-4874-a742-c1c432792a3a,Chlorine,kg,soil,unspecified,007782-50-5
d17f1c53-ff95-4005-9f1b-131ca9791cdb,Chlorine,kg,water,ground-,007782-50-5
38f4e3d4-1c23-4af8-a2af-7d897083ccb7,Chlorine,kg,water,"ground-, long-term",007782-50-5
fc4ff051-df48-4071-9f34-2242d9110ef0,Chlorine,kg,water,ocean,007782-50-5
ce312691-69ee-4cdb-9bd6-f717955b94b8,Chlorine,kg,water,surface water,007782-50-5
e8641a14-fd07-4090-8daf-2cce2a557a81,Chlorine,kg,water,unspecified,007782-50-5
f0fb5b72-294e-4d86-b433-883e5f6e97fd,Chlormequat,kg,soil,agricultural,007003-89-6
b81c5c51-5ec9-4b6b-b8c0-6b4d385b1439,Chlormequat chloride,kg,soil,agricultural,000999-81-5
f3254744-2459-4052-92cc-e6284c9c883b,Chloroacetic acid,kg,air,"low population density, long-term",000079-11-8
666ba6f3-014c-4e96-b660-bcb5daa18798,Chloroacetic acid,kg,air,lower stratosphere + upper troposphere,000079-11-8
3ca7403e-c960-4a4e-a649-ab68b42b65b8,Chloroacetic acid,kg,air,non-urban air or from high stacks,000079-11-8
9eb7a71d-0e15-4cf3-b8db-4b2ccf87380a,Chloroacetic acid,kg,air,unspecified,000079-11-8
ed38a7d2-ffa5-4c28-9aea-dd9df0d1898b,Chloroacetic acid,kg,air,urban air close to ground,000079-11-8
327212ad-eac9-49f2-afc3-26520e60c951,Chloroacetic acid,kg,water,ground-,000079-11-8
f2127292-61a1-43a3-bae2-fab282d5e941,Chloroacetic acid,kg,water,"ground-, long-term",000079-11-8
8b9be7e6-c6c3-42d2-a92d-24e584b23ea7,Chloroacetic acid,kg,water,ocean,000079-11-8
a0a9fc24-9752-434a-b115-96d161bf5059,Chloroacetic acid,kg,water,surface water,000079-11-8
c8bd2194-b2fc-47c3-bd0b-3341e4b23970,Chloroacetic acid,kg,water,unspecified,000079-11-8
fa0d6d19-f82c-4e51-bfad-43a187f6662b,Chloroacetyl chloride,kg,water,ground-,000079-04-9
4f5e79fc-b595-4b7e-8133-c2febbf75107,Chloroacetyl chloride,kg,water,"ground-, long-term",000079-04-9
21501e81-6395-4404-9cd6-001c6a686fd1,Chloroacetyl chloride,kg,water,ocean,000079-04-9
bcbf2ad9-c338-4e11-be56-9e07113dafb3,Chloroacetyl chloride,kg,water,surface water,000079-04-9
dcfaa97f-8eb6-4aa4-822f-2b0dc3e89df9,Chloroacetyl chloride,kg,water,unspecified,000079-04-9
78259cf2-1bb2-41ec-941c-9d70909df094,Chloroform,kg,air,"low population density, long-term",000067-66-3
98af3079-fb76-488d-8afe-713814e14d36,Chloroform,kg,air,lower stratosphere + upper troposphere,000067-66-3
fa9b9736-6de8-4bd6-ba22-1bd78c798373,Chloroform,kg,air,non-urban air or from high stacks,000067-66-3
fbf6ab3a-74e3-4cbe-b61d-959728bdce46,Chloroform,kg,air,unspecified,000067-66-3
4cadbc9f-0472-4bb9-a942-df5b90e37878,Chloroform,kg,air,urban air close to ground,000067-66-3
cbe3d924-dd94-4208-bdbc-9aed29bbc770,Chloroform,kg,water,ground-,000067-66-3
4f7ebc48-dbe2-4dd9-be92-e81f22520694,Chloroform,kg,water,"ground-, long-term",000067-66-3
d08cd491-53a2-4b2c-a385-08c76cf09e6b,Chloroform,kg,water,ocean,000067-66-3
ec2c6f72-1ca3-428b-90e5-e9feb4b58381,Chloroform,kg,water,surface water,000067-66-3
3d5051b0-08d6-40ef-8d0c-de90edb39c39,Chloroform,kg,water,unspecified,000067-66-3
fd9e2be1-a651-4c40-b0bb-e7daa4f56ad4,Chloropicrin,kg,soil,agricultural,
b66104c3-8096-4c8d-abbc-cae04770d8d1,"Chlorosilane, trimethyl-",kg,air,"low population density, long-term",000075-77-4
b0cfe7ff-d676-440b-a113-414b733daaf8,"Chlorosilane, trimethyl-",kg,air,lower stratosphere + upper troposphere,000075-77-4
5ca10fd5-fb77-43ad-969f-c47808244801,"Chlorosilane, trimethyl-",kg,air,non-urban air or from high stacks,000075-77-4
fa442f6a-4fc6-4c57-942b-c84c6c41c8b4,"Chlorosilane, trimethyl-",kg,air,unspecified,000075-77-4
0131a35d-1d37-46ee-aed2-5ca12ac07ad4,"Chlorosilane, trimethyl-",kg,air,urban air close to ground,000075-77-4
6eb5976c-c1e1-4e3e-a362-a46054941573,"Chlorosilane, trimethyl-",kg,water,ground-,000075-77-4
ae521be9-6534-4962-9183-3d36c4c74201,"Chlorosilane, trimethyl-",kg,water,"ground-, long-term",000075-77-4
d9de01f7-815c-4946-b10f-02972805260a,"Chlorosilane, trimethyl-",kg,water,ocean,000075-77-4
85727faa-6607-4834-a34c-45a742a24c29,"Chlorosilane, trimethyl-",kg,water,surface water,000075-77-4
26202571-16f9-48c3-bf4d-e9c189f43b2c,"Chlorosilane, trimethyl-",kg,water,unspecified,000075-77-4
b8ba284a-9560-40a1-bde9-75943d8c923a,Chlorosulfonic acid,kg,air,"low population density, long-term",007790-94-5
514de41e-c977-4ae7-8fe8-86a29791fee4,Chlorosulfonic acid,kg,air,lower stratosphere + upper troposphere,007790-94-5
db7fd21a-9bfc-4a23-992a-4efefeee99b7,Chlorosulfonic acid,kg,air,non-urban air or from high stacks,007790-94-5
19e10755-75cf-4518-98c3-624201ac089f,Chlorosulfonic acid,kg,air,unspecified,007790-94-5
d46ae140-6502-4335-ab1c-9d6eab19ce78,Chlorosulfonic acid,kg,air,urban air close to ground,007790-94-5
e6a2b657-56ef-48b2-a62c-03d1980bc3f1,Chlorosulfonic acid,kg,water,ground-,007790-94-5
88170f48-29c2-4dcf-9042-8b9d6efb088c,Chlorosulfonic acid,kg,water,"ground-, long-term",007790-94-5
20a718fc-d376-4ca0-a7d5-a45026c936ab,Chlorosulfonic acid,kg,water,ocean,007790-94-5
0098b967-2131-43d2-b684-254583fbadc7,Chlorosulfonic acid,kg,water,surface water,007790-94-5
46f9fcc3-e595-4252-897e-0e5a997333f0,Chlorosulfonic acid,kg,water,unspecified,007790-94-5
06b8a67f-5044-4060-be71-04e1dfc31e24,Chlorothalonil,kg,soil,agricultural,001897-45-6
e8bc4c9e-c34f-4983-aea0-2433f3397a3a,Chlorotoluron,kg,soil,agricultural,015545-48-9
0822b867-9dca-4d5a-93c3-319d39b592cd,Chlorpyrifos,kg,air,non-urban air or from high stacks,
736923cd-6eb7-4896-98f8-46951d56da97,Chlorpyrifos,kg,soil,agricultural,002921-88-2
2b3cf153-0dd6-4b79-b0d4-b4df832f3a7e,Chlorpyrifos methyl,kg,soil,agricultural,
4dbacf72-5a37-407e-9f02-1e618e58075a,Chlorsulfuron,kg,soil,agricultural,064902-72-3
69b50a29-addb-455f-823d-ed2ed68e8bb5,Choline chloride,kg,soil,agricultural,000067-48-1
6b29d83a-c43c-484c-8e73-474a8a22d71e,Chromium,kg,air,"low population density, long-term",007440-47-3
2a5ed451-12a2-47db-b4dc-fa0bfbc01d79,Chromium,kg,air,lower stratosphere + upper troposphere,007440-47-3
4d40d8e3-9bc7-4ab1-ac5c-4f4a76fda8e5,Chromium,kg,air,non-urban air or from high stacks,007440-47-3
e142b577-e934-4085-9a07-3983d4d92afb,Chromium,kg,air,unspecified,007440-47-3
7705f0e1-5b14-44f4-b330-1245b5c7fc08,Chromium,kg,air,urban air close to ground,007440-47-3
e7881581-21b3-4f5c-bd63-6b0684b5e712,Chromium,kg,soil,agricultural,007440-47-3
591de726-f2c7-43ba-8e22-15fd08acc8dc,Chromium,kg,soil,forestry,007440-47-3
e65a9c58-21f1-48b6-b738-d05a8f10e5f3,Chromium,kg,soil,industrial,007440-47-3
e0336c9b-a0ff-4ae3-b8bb-ca1e46bbbc11,Chromium,kg,soil,unspecified,007440-47-3
af60ad28-ce2b-4ea0-9277-983538e1a739,Chromium IV,kg,air,urban air close to ground,
c2e854f9-fe22-4fe7-9083-cf6d0a8c7254,Chromium VI,kg,air,"low population density, long-term",018540-29-9
abbd3b09-a7ec-435a-9d01-34cf8581739e,Chromium VI,kg,air,lower stratosphere + upper troposphere,018540-29-9
03b279a7-4626-4703-a451-d0650599dbd9,Chromium VI,kg,air,non-urban air or from high stacks,018540-29-9
81e17d9a-3e0b-414e-9b2e-eca7e5b3bd4a,Chromium VI,kg,air,unspecified,018540-29-9
7a59e8d5-cd11-4ee7-b1ca-30979d2b0b3a,Chromium VI,kg,air,urban air close to ground,018540-29-9
8ec83662-7c2b-4452-8acf-95a0bb94233c,Chromium VI,kg,soil,agricultural,018540-29-9
01285299-c683-4e15-b654-201987a7a738,Chromium VI,kg,soil,forestry,018540-29-9
58060894-19d9-4855-84d8-58935a5325f8,Chromium VI,kg,soil,industrial,018540-29-9
68ba2022-830e-45fb-8c85-b35e94754ae9,Chromium VI,kg,soil,unspecified,018540-29-9
9bbae55a-35de-4eff-a219-814a9fec5ac2,Chromium VI,kg,water,ground-,018540-29-9
ef475b50-9cd0-4e7c-9c59-07868fe16e91,Chromium VI,kg,water,"ground-, long-term",018540-29-9
81b3321a-c9d8-4104-a974-5460f1bc5029,Chromium VI,kg,water,ocean,018540-29-9
8216fc31-15a1-4d33-858f-e09650b14c63,Chromium VI,kg,water,surface water,018540-29-9
a9ec0c9b-982a-4329-99ae-dab1f9fb62d3,Chromium VI,kg,water,unspecified,018540-29-9
ef6dd09f-bddc-49b4-a207-dbaec2f07bb5,"Chromium, 25.5% in chromite, 11.6% in crude ore, in ground",kg,natural resource,in ground,007440-47-3
1c87de06-e58f-4684-a54c-d29f1a251a87,"Chromium, ion",kg,water,ground-,016065-83-1
d9c23a8d-e7bf-4f70-8d22-b9ad8a653204,"Chromium, ion",kg,water,"ground-, long-term",016065-83-1
d98f0ec0-bf19-4c90-a457-a8593dec497f,"Chromium, ion",kg,water,ocean,016065-83-1
e34d3da4-a3d5-41be-84b5-458afe32c990,"Chromium, ion",kg,water,surface water,016065-83-1
30f484ee-dec4-47ae-8e92-d00d4b93fe05,"Chromium, ion",kg,water,unspecified,016065-83-1
4379a45a-092e-4c8f-8124-6841e920b807,Chromium-51,kBq,air,"low population density, long-term",014392-02-0
0a4d49cc-8a90-4ca2-8417-468951ae232b,Chromium-51,kBq,air,lower stratosphere + upper troposphere,014392-02-0
caffa231-9312-46b9-bbdf-c2782d225ef0,Chromium-51,kBq,air,non-urban air or from high stacks,
b7802a4d-3a51-4449-9e1f-39fc663cc646,Chromium-51,kBq,air,unspecified,014392-02-0
8d467324-fa7b-42d5-bee1-6cc260e71693,Chromium-51,kBq,air,urban air close to ground,
